,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
38,603979,金诚信,0.16,,,2.5,,4560.14,,,04-30
39,603778,乾景园林,0.09,,,1.2,,545.03,,,04-30
40,603566,普莱柯,0.39,,,6.61,,4674.54,,,04-30
41,603223,恒通股份,0.08,,,2.26,,750.12,,,04-30
42,002765,蓝黛传动,0.13,,,1.32,,1983.82,,,04-29
43,603789,星光农机,0.16,,,4.49,,2443.73,,,04-29
44,603023,威帝股份,0.24,,,8.48,,1419.74,,,04-29
45,002771,真视通,0.2,,,4.37,,1203.89,,,04-29
46,603918,金桥信息,-0.13,,,-3.3,,-861.94,,,04-29
47,002789,建艺集团,0.39,,,4.55,,2362.09,,,04-29
48,002792,通宇通讯,0.5,,,6.88,,6036.87,,,04-29
49,603989,艾华集团,0.24,,,6.03,,4805.26,,,04-29
50,002780,三夫户外,0.03,,,0.73,,143.99,,,04-29
51,603377,东方时尚,0.15,,,7.37,,5714.85,,,04-29
52,603528,多伦科技,0.57,,,18.97,0.2,8891.51,,,04-29
53,603198,迎驾贡酒,0.29,,,7.77,,20653.25,,,04-29
54,002766,索菱股份,0.11,,,2.56,,1519.99,,,04-29
55,300474,景嘉微,-0.01,,,-0.46,,-138.58,,,04-29
56,300512,中亚股份,0.29,,,,,2932.57,,,04-29
57,601900,南方传媒,0.16,,,5.33,,10572.16,,,04-28
58,603669,灵康药业,0.14,,,7.89,,2778.34,,,04-28
59,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
60,603520,司太立,0.38,,,7.85,,3440.21,,,04-28
61,603868,飞科电器,0.31,,,15.73,,12162.7,,,04-28
62,601155,新城控股,0.03,,,0.47,,3264.62,,,04-28
63,603838,四通股份,0.16,,,4.53,,1584.21,,,04-28
64,002761,多喜爱,0.09,,,1.86,,769.59,,,04-28
65,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
66,603701,德宏股份,0.24,,,5.52,,1421.55,,,04-28
67,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
68,603589,口子窖,0.31,,,7.0,,17527.86,,,04-28
69,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
70,603398,邦宝益智,0.23,,,8.22,,1655.22,,,04-28
71,603936,博敏电子,0.06,,,1.49,,793.58,,,04-28
72,300507,苏奥传感,0.42,,,7.66,0.06,2101.66,,,04-28
73,601900,南方传媒,0.16,,,5.33,,10572.16,,,04-28
74,603669,灵康药业,0.14,,,7.89,,2778.34,,,04-28
75,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
76,300485,赛升药业,0.51,,,6.86,,4594.21,,,04-27
77,002783,凯龙股份,0.17,,,1.55,,1080.62,,,04-27
78,300495,美尚生态,0.09,,,1.1,,465.82,,,04-27
79,300500,苏州设计,0.18,,,2.58,,829.21,,,04-27
80,300455,康拓红外,0.08,,,2.32,,792.09,,,04-27
81,002762,金发拉比,0.18,,,4.14,,1606.15,,,04-27
82,300447,全信股份,0.29,,,6.23,,1771.4,,,04-27
83,603999,读者传媒,0.08,,,1.5,,1481.78,,,04-27
84,603822,嘉澳环保,0.05,,,,,299.94,,,04-27
85,300452,山河药辅,0.28,,,5.42,,987.99,,,04-27
86,300459,金科娱乐,0.03,,,1.73,,717.99,,,04-27
87,002760,凤形股份,0.15,,,2.54,,1015.69,,,04-27
88,603996,中新科技,0.07,,,1.37,,1056.7,,,04-27
89,002790,瑞尔特,0.23,,,5.64,,2802.82,,,04-27
90,603798,康普顿,0.37,,,10.3,,2767.76,,,04-27
91,300458,全志科技,0.32,,,3.72,,3790.26,,,04-27
92,002786,银宝山新,0.12,,,1.84,,1097.18,,,04-27
93,300503,昊志机电,0.12,20.0,,2.09,,868.05,19.14,,04-27
94,002795,永和智控,0.2,,,7.15,0.55,1528.34,,,04-27
95,300457,赢合科技,0.17,,,4.14,,1502.6,,,04-27
96,603866,桃李面包,0.14,,,5.73,,5727.54,,,04-27
97,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26
98,603085,天成自控,0.08,,,2.66,,589.68,,,04-26
99,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26
100,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26
101,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26
102,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
103,002782,可立克,0.08,,,2.26,,1007.37,,,04-26
104,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26
105,300480,光力科技,0.02,,,0.39,,112.72,,,04-26
106,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26
107,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26
108,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26
109,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26
110,002769,普路通,0.39,,,9.84,,4321.01,,,04-25
111,002777,久远银海,0.08,,,2.14,,505.01,,,04-25
112,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25
113,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25
114,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25
115,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25
116,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
117,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25
118,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
119,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
120,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
121,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23
122,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
123,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23
124,300506,名家汇,0.11,,,4.13,,948.88,,,04-23
125,300468,四方精创,0.13,,,2.82,,941.32,,,04-23
126,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22
127,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22
128,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22
129,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21
130,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21
131,300505,川金诺,0.07,,,1.44,,460.02,,,04-20
132,300414,中光防雷,0.37,,,7.05,,2323.38,,,04-20
133,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
134,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20
135,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19
136,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
137,002775,文科园林,0.08,,,1.28,,695.68,,,04-15
138,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14
139,300497,富祥股份,0.36,50.0,,6.69,,1961.95,51.02,,07-02
140,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
141,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26
142,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
143,002787,华源包装,0.15,25.0,,3.21,,1545.05,21.56,,06-26
144,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
145,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25
146,002778,高科石化,0.09,-10.0,,,,630.28,-10.06,,06-25
147,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25
148,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25
149,603696,安记食品,0.12,,4.03,3.11,0.07,1110.82,,,06-25
150,300492,山鼎设计,0.12,500.0,,4.79,,762.61,597.35,,06-25
151,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
152,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
153,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17
154,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11
155,603117,万林股份,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10
156,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10
157,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10
158,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10
159,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10
160,300482,万孚生物,0.31,,5.05,11.4,0.06,2017.37,,,06-10
161,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10
162,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10
163,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10
164,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
165,603300,华铁科技,0.14,-6.67,,,,2115.66,-5.43,,05-28
166,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28
167,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27
168,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
169,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26
170,002757,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26
171,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26
172,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25
173,300477,合纵科技,,,,,,-1275.8,,,05-25
174,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25
175,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25
176,300470,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
177,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25
178,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25
179,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15
180,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14
181,002756,永兴特钢,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14
182,002755,东方新星,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14
183,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14
184,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
185,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11
186,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11
187,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
188,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11
189,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11
190,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11
191,000972,中基健康,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04
192,600052,浙江广厦,-0.09,12.5,,-3.79,,-7460.78,13.34,,04-30
193,600833,第一医药,0.05,16.67,,1.78,,1203.05,16.67,,04-30
194,600843,上工申贝,0.07,122.02,3.01,2.53,,4091.78,171.26,,04-30
195,600753,东方银星,-0.0,-600.0,,-0.13,,-13.71,-529.7,,04-30
196,600806,*ST昆机,0.0,-104.29,,0.13,,139.03,-103.87,,04-30
197,000413,东旭光电,0.08,-65.22,,3.23,,21115.96,1.69,,04-30
198,600295,鄂尔多斯,0.1,-16.67,,1.52,,10606.38,-15.94,,04-30
199,600433,冠豪高新,0.01,-50.0,,0.51,,1062.59,-55.18,,04-30
200,600728,佳都科技,-0.03,-25.91,,-1.12,,-1331.1,-25.72,,04-30
201,000065,北方国际,0.09,-10.0,,2.25,,2184.0,6.52,,04-30
202,600500,中化国际,0.06,-33.33,,1.11,,12162.05,-34.34,,04-30
203,603268,松发股份,0.18,-14.29,,4.1,,1210.82,-12.74,,04-30
204,603025,大豪科技,0.11,-35.29,,4.59,,4254.99,-36.07,,04-30
205,002022,科华生物,0.1,-26.22,,3.94,,5055.08,-26.25,,04-30
206,600562,国睿科技,0.05,-61.54,,1.55,,1381.5,-17.89,,04-30
207,000017,深中华A,0.0,-16.67,,2.26,,27.23,-23.15,,04-30
208,600000,浦发银行,0.6,4.53,13.7,4.47,-4.36,1119400.0,4.52,,04-30
209,600588,用友网络,-0.11,17.02,,-3.32,,-13034.29,43.46,,04-30
210,600030,中信证券,0.35,191.67,,3.76,,381704.59,191.3,,04-30
211,600988,赤峰黄金,0.03,-40.0,2.7,1.42,-0.24,1951.31,38.07,,04-30
212,002211,宏达新材,0.0,-71.0,,0.15,,127.25,-48.39,,04-30
213,600650,锦江投资,0.09,4.76,,2.06,,4828.32,4.32,,04-30
214,601669,中国电建,0.1,11.53,,2.67,,100313.83,11.53,,04-30
215,600095,哈高科,-0.01,-78.48,,-0.33,,-233.82,-78.55,,04-30
216,600677,航天通信,-0.05,-232.44,,-1.48,,-2261.67,-232.41,,04-30
217,000625,长安汽车,0.53,26.19,,9.28,,249449.12,26.45,,04-30
218,600146,商赢环球,-0.01,-40.0,,-1.66,,-243.76,-47.63,,04-30
219,600737,中粮屯河,-0.06,200.0,,-1.93,,-11321.87,178.08,,04-30
220,000409,山东地矿,-0.06,-250.0,,-2.55,,-2601.84,-245.48,,04-30
221,601390,中国中铁,0.1,11.11,,2.13,,207194.1,13.97,,04-30
222,600895,张江高科,0.14,250.0,,2.94,,21363.09,260.72,,04-30
223,603806,福斯特,0.27,-10.0,,2.81,,10831.14,5.62,,04-30
224,000691,ST亚太,0.0,-71.43,,0.04,,6.32,-72.68,,04-30
225,600318,新力金融,0.04,-80.95,,0.82,,892.93,-82.27,,04-30
226,000850,华茂股份,0.09,372.22,,2.12,,7988.82,361.75,,04-30
227,603606,东方电缆,0.05,-16.67,,0.95,,733.28,4.71,,04-30
228,600754,锦江股份,0.19,19.3,,1.79,,15367.93,59.14,,04-30
229,600796,钱江生化,0.02,100.0,,1.02,,556.33,43.56,,04-30
230,000590,启迪古汉,0.05,245.11,,5.41,,1025.77,244.48,,04-30
231,600177,雅戈尔,0.62,83.38,,7.91,,138826.94,82.79,,04-30
232,000411,英特集团,0.08,14.39,,2.72,,1682.58,14.39,,04-30
233,002451,摩恩电气,0.02,-20.0,,1.07,,715.14,37.08,,04-30
234,600448,华纺股份,0.01,0.0,,0.63,,518.29,7.66,,04-30
235,603828,柯利达,0.24,14.29,,3.81,,2470.89,31.29,,04-30
236,600571,信雅达,0.07,21.43,,1.96,,1377.75,20.97,,04-30
237,603729,龙韵股份,-0.05,-50.0,,-1.81,,-329.52,-31.47,,04-30
238,600168,武汉控股,0.13,8.33,,2.12,,8879.07,0.67,,04-30
239,000581,威孚高科,0.43,2.38,,3.9,,43436.91,1.42,,04-30
240,600595,中孚实业,-0.03,-226.5,,-0.81,,-4409.93,-260.9,,04-30
241,601939,建设银行,0.27,3.85,5.26,5.26,,6700500.0,1.86,,04-30
242,600039,四川路桥,0.03,-41.86,,1.13,,8502.13,16.05,,04-30
243,600635,大众公用,0.04,56.2,,1.53,,7032.06,56.28,,04-30
244,000928,中钢国际,0.13,-133.44,,3.37,,8118.78,-175.87,,04-30
245,601766,中国中车,0.07,16.67,,2.37,,97172.07,25.84,,04-30
246,600104,上汽集团,0.68,6.95,,4.63,,746778.37,6.98,,04-30
247,603077,和邦生物,0.04,-42.86,,0.8,,3824.78,23.18,,04-30
248,600597,光明乳业,0.08,40.35,,2.16,,9786.81,39.25,,04-30
249,000821,京山轻机,0.07,-800.0,,2.19,,2391.7,-770.23,,04-30
250,600127,金健米业,0.0,-21.43,,0.23,,209.84,-21.62,,04-30
251,600084,中葡股份,-0.05,53.33,,-2.15,,-5186.76,114.72,,04-30
252,600713,南京医药,0.05,260.0,,2.23,,4824.92,366.75,,04-30
253,000606,*ST易桥,-0.04,125.0,,-2.52,,-1994.93,124.95,,04-30
254,600153,建发股份,0.13,-31.58,,2.08,,36138.89,-14.69,,04-30
255,600649,城投控股,0.36,307.24,,6.24,,107769.32,308.06,,04-30
256,600742,一汽富维,0.39,-9.3,,2.24,,8227.31,-9.36,,04-30
257,000544,中原环保,0.08,14.29,,2.27,,2037.09,7.39,,04-30
258,601058,赛轮金宇,0.06,-72.73,,0.76,,3195.14,-66.88,,04-30
259,000525,红太阳,0.16,-36.9,,2.1,,8052.46,-37.06,,04-30
260,600997,开滦股份,-0.05,-225.0,,-0.83,,-5769.77,-215.18,,04-30
261,600247,ST成城,-0.02,-24.35,,-13.66,,-584.86,-25.73,,04-30
262,601901,方正证券,0.12,71.43,3.81,3.14,0.64,97033.08,122.97,,04-30
263,600851,海欣股份,0.01,-165.75,,0.27,,1433.35,-165.75,,04-30
264,600805,悦达投资,0.17,-40.77,,2.2,,14053.23,-42.49,,04-30
265,600787,中储股份,0.01,-85.78,3.29,0.36,0.08,2215.9,-71.52,,04-30
266,600356,恒丰纸业,0.06,-14.29,,1.09,,1804.41,4.32,,04-30
267,600716,凤凰股份,-0.05,-226.93,,-1.68,,-3521.56,-226.94,,04-30
268,600682,南京新百,-0.43,-352.94,,-9.12,,-15415.16,-355.69,,04-30
269,600415,小商品城,0.04,0.0,,1.37,,12201.1,5.15,,04-30
270,002163,中航三鑫,-0.05,66.67,,-3.95,,-3718.2,72.76,,04-30
271,600460,士兰微,0.02,0.0,,1.22,,2942.15,41.96,,04-30
272,600628,新世界,0.08,-15.79,,1.63,,4227.45,-16.09,,04-30
273,000657,中钨高新,-0.13,-31.32,,-2.39,,-8225.98,-31.33,,04-30
274,600603,*ST兴业,-0.04,200.0,,-19.73,,-767.09,202.8,,04-30
275,603338,浙江鼎力,0.48,11.63,,6.16,,2316.48,11.41,,04-30
276,600058,五矿发展,-0.09,-319.37,,-1.13,,-9709.97,-319.56,,04-30
277,000046,泛海控股,0.06,243.03,,2.74,,25798.76,242.66,,04-30
278,600604,市北高新,-0.02,-705.88,2.25,-0.91,-0.93,-1166.0,-700.6,,04-30
279,300304,云意电气,0.09,-57.14,4.85,1.96,0.05,1879.25,-12.59,,04-30
280,600578,京能电力,0.1,-37.5,,3.03,,45375.22,-26.51,,04-30
281,600018,上港集团,0.07,4.59,,2.72,,150441.81,4.58,,04-30
282,600520,*ST中发,-0.07,-20.56,,-2.39,,-1119.75,11.89,,04-30
283,600061,国投安信,0.2,6566.67,,3.76,,65634.87,60588.29,,04-30
284,600639,浦东金桥,0.07,17.02,,0.95,,6194.06,17.05,,04-30
285,000913,*ST钱江,0.01,0.0,,0.3,,626.74,18.68,,04-30
286,000792,盐湖股份,0.01,-94.79,,0.08,,1332.18,-94.8,,04-30
287,600162,香江控股,0.08,2.17,,3.34,,6141.38,2.19,,04-30
288,000538,云南白药,0.54,-26.03,,4.85,,56146.15,11.41,,04-30
289,002244,滨江集团,0.21,-22.22,,3.56,,28880.63,-21.21,,04-30
290,603288,海天味业,0.49,13.95,,9.26,,73359.57,15.66,,04-30
291,601558,华锐风电,-0.04,-0.0,,-2.86,,-24801.02,44.85,,04-30
292,600872,中炬高新,0.07,-32.8,,2.24,,5324.04,-32.75,,04-30
293,600831,广电网络,0.08,3.9,,2.48,,4491.5,3.93,,04-30
294,600776,东方通信,0.02,18.73,,0.98,,2833.39,20.21,,04-30
295,600807,天业股份,0.02,0.0,,2.03,,1203.62,64.21,,04-30
296,600330,天通股份,0.02,0.0,,0.79,,1173.97,4.5,,04-30
297,600781,辅仁药业,0.04,1.66,,2.05,,653.77,1.79,,04-30
298,600068,葛洲坝,0.11,-23.45,,2.43,,50908.77,0.99,,04-30
299,000416,民生控股,0.02,-330.61,,1.37,,1203.27,-331.11,,04-30
300,000957,中通客车,0.04,-94.87,,0.82,,871.85,-95.34,,04-30
301,600793,ST宜纸,-0.03,35.43,,-6.83,,-272.13,35.64,,04-30
302,000599,青岛双星,0.01,-13.33,,0.34,,877.26,10.09,,04-30
303,000899,赣能股份,0.25,59.62,,7.23,,15877.06,59.65,,04-30
304,000753,漳州发展,0.01,-85.0,,0.2,,286.45,-80.97,,04-30
305,600782,新钢股份,-0.08,300.0,,-1.48,,-11791.32,430.96,,04-30
306,600257,大湖股份,0.01,-49.02,,0.73,,556.7,-48.8,,04-30
307,600425,青松建化,-0.11,21.11,,-2.86,,-14978.22,14.76,,04-30
308,601198,东兴证券,0.31,158.33,,7.35,,68126.51,190.49,,04-30
309,601336,新华保险,1.16,132.0,17.29,7.09,1.85,362400.0,132.31,,04-30
310,600469,风神股份,0.15,-44.66,,1.93,,5447.8,-44.46,,04-30
311,000066,长城电脑,-0.07,-5.49,,-3.46,,-8654.31,-5.54,,04-30
312,600817,*ST宏盛,-0.0,-583.33,,-0.43,,-46.35,-569.49,,04-30
313,600100,同方股份,0.06,-1001.43,,1.16,,15491.52,-1113.47,,04-30
314,000042,中洲控股,0.96,0.31,,13.07,,46139.88,100.62,,04-30
315,000975,银泰资源,0.02,-42.18,,0.7,,2644.75,-42.25,,04-30
316,600559,老白干酒,0.16,45.45,,3.21,,2176.86,39.59,,04-30
317,600242,中昌海运,-0.02,-81.82,,,,-599.08,-80.1,,04-30
318,600586,金晶科技,-0.03,-250.0,,-1.21,,-4725.52,-255.03,,04-30
319,600426,华鲁恒升,0.26,25.37,,3.64,,24536.37,25.6,,04-30
320,000952,广济药业,-0.03,4.0,,-0.92,,-659.65,4.68,,04-30
321,601668,中国建筑,0.19,26.67,5.31,3.97,-1.65,562483.7,21.59,,04-30
322,600869,智慧能源,0.08,180.33,,2.66,,8329.63,148.34,,04-30
323,600675,*ST中企,-0.1,-152.6,,-3.75,,-18945.64,-163.46,,04-30
324,000798,中水渔业,0.01,-8.05,,0.52,,437.55,-7.84,,04-30
325,600386,北巴传媒,0.07,0.0,,1.76,,3023.55,1.06,,04-30
326,002491,通鼎互联,0.07,-20.78,,1.17,,2549.37,5.7,,04-30
327,601111,中国国航,0.14,1300.0,,3.03,,167524.4,1707.01,,04-30
328,600170,上海建工,0.08,-33.33,,2.01,,37465.73,14.7,,04-30
329,000048,康达尔,0.02,86.59,,1.15,,597.18,85.64,,04-30
330,000004,国农科技,-0.02,-34.03,,-2.34,,-185.37,-34.07,,04-30
331,600982,宁波热电,0.04,-74.63,,1.41,,3308.91,12.84,,04-30
332,600232,金鹰股份,0.01,-10.0,3.23,0.29,-0.02,339.1,-2.43,,04-30
333,600265,*ST景谷,-0.08,14.29,,-189.56,,-997.04,3.33,,04-30
334,600291,西水股份,0.2,-29.53,,2.23,,7632.27,-29.54,,04-30
335,600345,长江通信,0.05,150.0,,0.77,,917.42,86.45,,04-30
336,000592,平潭发展,0.0,233.33,,0.07,,83.81,249.4,,04-30
337,002258,利尔化学,0.15,-11.76,,2.51,,2951.99,-13.06,,04-30
338,600398,海澜之家,0.19,18.75,,11.61,,86791.81,34.56,,04-30
339,600734,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
340,000663,永安林业,-0.0,-92.0,,-0.26,,-88.45,-90.76,,04-30
341,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
342,600004,白云机场,0.27,23.96,,3.43,,30945.15,24.2,,04-30
343,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
344,600159,大龙地产,-0.01,389.75,,-0.54,,-1150.03,390.24,,04-30
345,000033,*ST新都,-0.02,0.57,,3.22,,-582.17,0.34,,04-30
346,600567,山鹰纸业,0.01,0.0,,0.92,,5478.76,27.69,,04-30
347,000011,深物业A,0.0,-98.71,,0.02,,35.64,-98.71,,04-30
348,600008,首创股份,0.02,12.21,,0.64,,4648.71,22.55,,04-30
349,601918,*ST新集,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
350,300164,通源石油,-0.03,-63.43,3.3,-0.79,0.14,-1068.43,-37.7,,04-30
351,600624,复旦复华,0.02,-7.74,2.55,0.61,0.05,626.39,8.18,,04-30
352,600072,钢构工程,0.01,-113.73,2.38,0.3,,345.96,-114.16,,04-30
353,002070,众和股份,-0.03,-252.78,,-2.08,,-1746.0,-252.86,,04-30
354,600680,上海普天,-0.02,-311.11,3.57,-0.52,-0.01,-710.31,-296.27,,04-30
355,600028,中国石化,0.01,-87.93,,0.27,,168500.0,-87.5,,04-30
356,000615,京汉股份,0.47,23400.0,,12.04,,10008.01,29721.9,,04-30
357,600151,航天机电,-0.07,-302.94,,-2.33,,-8624.77,-301.06,,04-30
358,000548,湖南投资,0.0,-71.43,,0.07,,108.03,-71.7,,04-30
359,600182,S佳通,0.12,-33.33,,3.51,,4031.35,-35.79,,04-30
360,000723,美锦能源,-0.04,-243.33,,-2.64,,-1202.08,-250.48,,04-30
361,600690,青岛海尔,0.32,0.94,,4.36,,97933.22,12.9,,04-30
362,000659,珠海中富,-0.03,-160.0,,-3.8,,-4171.71,-162.21,,04-30
363,600131,岷江水电,0.05,20.51,,2.87,,2347.82,19.72,,04-30
364,600751,天海投资,0.0,-105.61,,0.02,,175.72,-118.37,,04-30
365,600769,祥龙电业,0.0,275.0,,4.53,,167.93,272.14,,04-30
366,601996,丰林集团,0.01,-66.67,,0.23,,392.67,-70.83,,04-30
367,601599,鹿港文化,0.01,,,,,560.19,-15.37,,04-30
368,600284,浦东建设,0.09,15.24,,1.25,,5973.26,15.16,,04-30
